t	x
61.4	1.15131
61.6	1.15078
61.8	1.14992
62	1.14754
62.2	1.14816
62.4	1.14615
62.6	1.14966
62.8	1.14826
63	1.1478
63.2	1.1477
63.4	1.14815
63.6	1.14657
63.8	1.15109
64	1.15117
64.2	1.1499
64.4	1.14714
64.6	1.14659
64.8	1.14444
65	1.14476
65.2	1.14656
65.4	1.14751
65.6	1.14683
65.8	1.14729
66	1.14616
66.2	1.14335
66.4	1.14489
66.6	1.14897
66.8	1.14828
67	1.15104
67.2	1.15095
67.4	1.15048
67.6	1.1473
67.8	1.14834
68	1.14438
68.2	1.14818
68.4	1.14744
68.6	1.15379
68.8	1.15703
69	1.16434
69.2	1.16206
69.4	1.16632
69.6	1.1575
69.8	1.15025
70	1.14641
70.2	1.14252
70.4	1.13959
70.6	1.14315
70.8	1.14545
71	1.14219
71.2	1.14801
71.4	1.14668
71.6	1.15146
71.8	1.15437
72	1.15388
72.2	1.15108
72.4	1.15809
72.6	1.15636
72.8	1.15545
73	1.16477
73.2	1.16961
73.4	1.16589
73.6	1.16162
73.8	1.16254
74	1.16256
74.2	1.16157
74.4	1.16135
74.6	1.16586
74.8	1.16199
75	1.15487
75.2	1.14622
75.4	1.14204
75.6	1.14393
75.8	1.14658
76	1.1476
76.2	1.15383
76.4	1.15102
76.6	1.14995
76.8	1.14648
77	1.15076
77.2	1.14702
77.4	1.15504
77.6	1.15028
77.8	1.14795
78	1.15111
78.2	1.15613
78.4	1.15436
78.6	1.15584
78.8	1.16063
79	1.15506
79.2	1.15194
79.4	1.15467
79.6	1.15072
79.8	1.15667
80	1.1514
80.2	1.15347
80.4	1.14995
80.6	1.15143
80.8	1.14382
81	1.14936
81.2	1.15441
81.4	1.15882
81.6	1.16567
81.8	1.16988
82	1.17258
82.2	1.17229
82.4	1.16988
82.6	1.16281
82.8	1.16251
83	1.15752
83.2	1.15779
83.4	1.15617
83.6	1.15926
83.8	1.15701
84	1.15545
84.2	1.14814
84.4	1.15189
84.6	1.15894
84.8	1.16201
85	1.16272
85.2	1.16386
85.4	1.16777
85.6	1.16295
85.8	1.16634
86	1.16253
86.2	1.16886
86.4	1.16825
86.6	1.17499
86.8	1.17025
87	1.17914
87.2	1.17318
87.4	1.16579
87.6	1.15212
87.8	1.15326
88	1.15323
88.2	1.1562
88.4	1.16375
88.6	1.17625
88.8	1.17848
89	1.17935
89.2	1.18356
89.4	1.17786
89.6	1.18309
89.8	1.18643
90	1.18573
90.2	1.18145
90.4	1.18404
90.6	1.17554
90.8	1.16713
91	1.16908
91.2	1.16854
91.4	1.16709
91.6	1.16228
91.8	1.16873
92	1.16903
92.2	1.17746
92.4	1.18327
92.6	1.18616
92.8	1.18411
93	1.18141
93.2	1.1743
93.4	1.17125
93.6	1.16481
93.8	1.16828
94	1.16822
94.2	1.16872
94.4	1.1718
94.6	1.17993
94.8	1.18197
95	1.18651
95.2	1.18725
95.4	1.18369
95.6	1.17547
95.8	1.16944
96	1.16345
96.2	1.16025
96.4	1.16632
96.6	1.17627
96.8	1.17827
97	1.18319
97.2	1.18702
97.4	1.17224
97.6	1.16808
97.8	1.16506
98	1.16571
98.2	1.16082
98.4	1.16393
98.6	1.171
98.8	1.16878
99	1.16389
99.2	1.16697
99.4	1.16744
99.6	1.16301
99.8	1.16425
100	1.1624
100.2	1.15858
100.4	1.16237
100.6	1.15929
100.8	1.15942
101	1.16425
101.2	1.17134
101.4	1.17465
101.6	1.18184
101.8	1.1855
102	1.17907
102.2	1.17364
102.4	1.17829
102.6	1.16468
102.8	1.16009
103	1.16611
103.2	1.17133
103.4	1.15977
103.6	1.17035
103.8	1.17278
104	1.16872
104.2	1.16773
104.4	1.18222
104.6	1.18164
104.8	1.18395
105	1.19037
105.2	1.1916
105.4	1.1835
105.6	1.18631
105.8	1.18145
106	1.17325
106.2	1.17041
106.4	1.164
106.6	1.16456
106.8	1.16453
107	1.16542
107.2	1.16393
107.4	1.16206
107.6	1.14336
107.8	1.14767
108	1.15928
108.2	1.15836
108.4	1.16416
108.6	1.17069
108.8	1.16649
109	1.15312
109.2	1.1529
109.4	1.15451
109.6	1.16211
109.8	1.16101
110	1.16612
110.2	1.1675
110.4	1.1615
110.6	1.15832
110.8	1.16352
111	1.16367
111.2	1.1611
111.4	1.16749
111.6	1.15975
111.8	1.1581
112	1.16031
112.2	1.16439
112.4	1.1636
112.6	1.17349
112.8	1.17325
113	1.17332
113.2	1.17338
113.4	1.16125
113.6	1.16206
113.8	1.1561
114	1.16423
114.2	1.16523
114.4	1.17968
114.6	1.18001
114.8	1.19301
115	1.19594
115.2	1.19645
115.4	1.18853
115.6	1.18492
115.8	1.17445
116	1.16155
116.2	1.16562
116.4	1.17313
116.6	1.18074
116.8	1.18207
117	1.185
117.2	1.18309
117.4	1.18227
117.6	1.17388
117.8	1.17336
118	1.16538
118.2	1.15876
118.4	1.1509
118.6	1.15395
118.8	1.16851
119	1.17176
119.2	1.17504
119.4	1.18088
119.6	1.18401
119.8	1.1787
120	1.17661
120.2	1.17382
120.4	1.16842
120.6	1.16076
120.8	1.15512
121	1.15128
121.2	1.15444
121.4	1.15416
121.6	1.15546
121.8	1.15212
122	1.16339
122.2	1.15522
122.4	1.16016
122.6	1.16642
122.8	1.16603
123	1.15674
123.2	1.16456
123.4	1.17076
123.6	1.16818
123.8	1.17611
124	1.18034
124.2	1.17858
124.4	1.17252
124.6	1.17736
124.8	1.17463
125	1.17804
125.2	1.1767
125.4	1.17347
125.6	1.15929
125.8	1.1547
126	1.15137
126.2	1.14803
126.4	1.15255
126.6	1.16177
126.8	1.16221
127	1.16045
127.2	1.15996
127.4	1.16207
127.6	1.16128
127.8	1.16328
128	1.16701
128.2	1.17975
128.4	1.17604
128.6	1.18039
128.8	1.18697
129	1.18306
129.2	1.17651
129.4	1.17367
129.6	1.16916
129.8	1.16462
130	1.16499
130.2	1.15477
130.4	1.15489
130.6	1.16205
130.8	1.15741
131	1.16298
131.2	1.17384
131.4	1.17873
131.6	1.17391
131.8	1.16935
132	1.18064
132.2	1.17102
132.4	1.16312
132.6	1.16568
132.8	1.17521
133	1.16208
133.2	1.16149
133.4	1.16403
133.6	1.16373
133.8	1.16307
134	1.16032
134.2	1.17491
134.4	1.17388
134.6	1.17171
134.8	1.17428
135	1.17411
135.2	1.16287
135.4	1.16483
135.6	1.16448
135.8	1.16013
136	1.16304
136.2	1.17626
136.4	1.18483
136.6	1.17642
136.8	1.18181
137	1.17475
137.2	1.16895
137.4	1.1617
137.6	1.15784
137.8	1.15039
138	1.15239
138.2	1.14648
138.4	1.1455
138.6	1.15022
138.8	1.15652
139	1.15985
139.2	1.16142
139.4	1.16309
139.6	1.16691
139.8	1.16442
140	1.16192
140.2	1.15983
140.4	1.15696
140.6	1.15347
140.8	1.15835
141	1.17186
141.2	1.17304
141.4	1.17185
141.6	1.16707
141.8	1.15781
142	1.14812
142.2	1.14129
142.4	1.13673
142.6	1.14272
142.8	1.14688
143	1.14443
143.2	1.15078
143.4	1.15678
143.6	1.15377
143.8	1.1465
144	1.15198
144.2	1.15884
144.4	1.16984
144.6	1.18901
144.8	1.18246
145	1.17682
145.2	1.1785
145.4	1.17051
145.6	1.15685
145.8	1.17078
146	1.17457
146.2	1.16684
146.4	1.17597
146.6	1.17031
146.8	1.17332
147	1.16311
147.2	1.16182
147.4	1.14594
147.6	1.15153
147.8	1.14989
148	1.15715
148.2	1.17097
148.4	1.17582
148.6	1.16358
148.8	1.16621
149	1.15232
149.2	1.14316
149.4	1.13365
149.6	1.15106
149.8	1.14988
150	1.15543
150.2	1.1529
150.4	1.16175
150.6	1.16278
150.8	1.16436
151	1.16749
151.2	1.15956
151.4	1.15944
151.6	1.15772
151.8	1.15586
152	1.16879
152.2	1.18718
152.4	1.19606
152.6	1.19961
152.8	1.19588
153	1.184
153.2	1.17257
153.4	1.15557
153.6	1.1505
153.8	1.15332
154	1.14968
154.2	1.15649
154.4	1.17304
154.6	1.16915
154.8	1.16079
155	1.16647
155.2	1.16026
155.4	1.14683
155.6	1.15472
155.8	1.15898
156	1.16708
156.2	1.16986
156.4	1.18633
156.6	1.17909
156.8	1.16659
157	1.15941
157.2	1.15138
157.4	1.14293
157.6	1.14338
157.8	1.15229
158	1.15059
158.2	1.15466
158.4	1.15955
158.6	1.14682
158.8	1.14306
159	1.13267
159.2	1.13101
159.4	1.12823
159.6	1.14313
159.8	1.15013
160	1.16366
160.2	1.17362
160.4	1.17156
160.6	1.17524
160.8	1.17446
161	1.16931
161.2	1.15505
161.4	1.1518
161.6	1.1437
161.8	1.14306
162	1.14361
162.2	1.15575
162.4	1.15495
162.6	1.14113
162.8	1.14326
163	1.14021
163.2	1.14067
163.4	1.14908
163.6	1.16323
163.8	1.15448
164	1.16481
164.2	1.16005
164.4	1.14807
164.6	1.15669
164.8	1.13072
