t	x
47.2	1.10438
47.4	1.10443
47.6	1.1045
47.8	1.10459
48	1.1047
48.2	1.10482
48.4	1.10496
48.6	1.10512
48.8	1.10529
49	1.10548
49.2	1.10568
49.4	1.10591
49.6	1.10614
49.8	1.10639
50	1.10666
50.2	1.10694
50.4	1.10723
50.6	1.10754
50.8	1.10785
51	1.10818
51.2	1.10851
51.4	1.10886
51.6	1.10921
51.8	1.10958
52	1.10994
52.2	1.11032
52.4	1.1107
52.6	1.11108
52.8	1.11146
53	1.11185
53.2	1.11223
53.4	1.11262
53.6	1.113
53.8	1.11339
54	1.11377
54.2	1.11414
54.4	1.11451
54.6	1.11488
54.8	1.11524
55	1.11559
55.2	1.11594
55.4	1.11627
55.6	1.1166
55.8	1.11691
56	1.11722
56.2	1.11752
56.4	1.1178
56.6	1.11807
56.8	1.11833
57	1.11858
57.2	1.11882
57.4	1.11904
57.6	1.11925
57.8	1.11944
58	1.11962
58.2	1.11979
58.4	1.11995
58.6	1.12009
58.8	1.12022
59	1.12033
59.2	1.12043
59.4	1.12052
59.6	1.1206
59.8	1.12066
60	1.12072
60.2	1.12076
60.4	1.12079
60.6	1.12081
60.8	1.12082
61	1.12082
61.2	1.12081
61.4	1.1208
61.6	1.12078
61.8	1.12074
62	1.12071
62.2	1.12066
62.4	1.12062
62.6	1.12056
62.8	1.1205
63	1.12044
63.2	1.12038
63.4	1.12031
63.6	1.12025
63.8	1.12018
64	1.12011
64.2	1.12004
64.4	1.11998
64.6	1.11991
64.8	1.11985
65	1.11979
65.2	1.11973
65.4	1.11967
65.6	1.11962
65.8	1.11958
66	1.11953
66.2	1.1195
66.4	1.11947
66.6	1.11944
66.8	1.11942
67	1.11941
67.2	1.1194
67.4	1.1194
67.6	1.11941
67.8	1.11942
68	1.11945
68.2	1.11947
68.4	1.11951
68.6	1.11955
68.8	1.1196
69	1.11966
69.2	1.11972
69.4	1.11979
69.6	1.11987
69.8	1.11996
70	1.12005
70.2	1.12014
70.4	1.12024
70.6	1.12035
70.8	1.12047
71	1.12058
71.2	1.12071
71.4	1.12084
71.6	1.12097
71.8	1.1211
72	1.12124
72.2	1.12138
72.4	1.12153
72.6	1.12167
72.8	1.12182
73	1.12197
73.2	1.12212
73.4	1.12227
73.6	1.12243
73.8	1.12258
74	1.12273
74.2	1.12288
74.4	1.12302
74.6	1.12317
74.8	1.12332
75	1.12346
75.2	1.1236
75.4	1.12373
75.6	1.12386
75.8	1.12399
76	1.12412
76.2	1.12424
76.4	1.12435
76.6	1.12446
76.8	1.12457
77	1.12467
77.2	1.12477
77.4	1.12486
77.6	1.12494
77.8	1.12502
78	1.12509
78.2	1.12516
78.4	1.12522
78.6	1.12527
78.8	1.12532
79	1.12536
79.2	1.1254
79.4	1.12543
79.6	1.12545
79.8	1.12547
80	1.12548
80.2	1.12549
80.4	1.12549
80.6	1.12549
80.8	1.12548
81	1.12546
81.2	1.12545
81.4	1.12542
81.6	1.12539
81.8	1.12536
82	1.12532
82.2	1.12528
82.4	1.12524
82.6	1.12519
82.8	1.12514
83	1.12508
83.2	1.12503
83.4	1.12497
83.6	1.12491
83.8	1.12484
84	1.12478
84.2	1.12471
84.4	1.12464
84.6	1.12458
84.8	1.12451
85	1.12444
85.2	1.12437
85.4	1.1243
85.6	1.12423
85.8	1.12416
86	1.12409
86.2	1.12403
86.4	1.12396
86.6	1.1239
86.8	1.12383
87	1.12377
87.2	1.12371
87.4	1.12365
87.6	1.1236
87.8	1.12354
88	1.12349
88.2	1.12344
88.4	1.1234
88.6	1.12335
88.8	1.12331
89	1.12327
89.2	1.12323
89.4	1.1232
89.6	1.12317
89.8	1.12314
90	1.12312
90.2	1.1231
90.4	1.12308
90.6	1.12306
90.8	1.12304
91	1.12303
91.2	1.12302
91.4	1.12302
91.6	1.12301
91.8	1.12301
92	1.12301
92.2	1.12301
92.4	1.12302
92.6	1.12303
92.8	1.12304
93	1.12305
93.2	1.12306
93.4	1.12307
93.6	1.12309
93.8	1.1231
94	1.12312
94.2	1.12314
94.4	1.12316
94.6	1.12318
94.8	1.1232
95	1.12323
95.2	1.12325
95.4	1.12327
95.6	1.1233
95.8	1.12332
96	1.12334
96.2	1.12337
96.4	1.12339
96.6	1.12341
96.8	1.12344
97	1.12346
97.2	1.12348
97.4	1.1235
97.6	1.12352
97.8	1.12354
98	1.12356
98.2	1.12358
98.4	1.12359
98.6	1.12361
98.8	1.12362
99	1.12363
99.2	1.12365
99.4	1.12366
99.6	1.12367
99.8	1.12367
100	1.12368
