t	x
31.8	1.16246
31.9	1.16454
32	1.16644
32.1	1.16817
32.2	1.16973
32.3	1.17112
32.4	1.17235
32.5	1.17341
32.6	1.17431
32.7	1.17506
32.8	1.17566
32.9	1.17613
33	1.17648
33.1	1.1767
33.2	1.17683
33.3	1.17685
33.4	1.17679
33.5	1.17666
33.6	1.17647
33.7	1.17623
33.8	1.17594
33.9	1.17563
34	1.1753
34.1	1.17496
34.2	1.17462
34.3	1.17429
34.4	1.17398
34.5	1.17368
34.6	1.17342
34.7	1.17319
34.8	1.173
34.9	1.17286
35	1.17277
35.1	1.17272
35.2	1.17273
35.3	1.17279
35.4	1.1729
35.5	1.17307
35.6	1.1733
35.7	1.17358
35.8	1.17391
35.9	1.17429
36	1.17472
36.1	1.1752
36.2	1.17572
36.3	1.17628
36.4	1.17688
36.5	1.17751
36.6	1.17818
36.7	1.17887
36.8	1.17959
36.9	1.18034
37	1.1811
37.1	1.18188
37.2	1.18267
37.3	1.18347
37.4	1.18428
37.5	1.1851
37.6	1.18592
37.7	1.18674
37.8	1.18756
37.9	1.18837
38	1.18919
38.1	1.18999
38.2	1.19079
38.3	1.19158
38.4	1.19235
38.5	1.19312
38.6	1.19387
38.7	1.1946
38.8	1.19532
38.9	1.19602
39	1.1967
39.1	1.19736
39.2	1.198
39.3	1.19861
39.4	1.1992
39.5	1.19976
39.6	1.2003
39.7	1.2008
39.8	1.20128
39.9	1.20172
40	1.20213
40.1	1.2025
40.2	1.20284
40.3	1.20313
40.4	1.20339
40.5	1.20361
40.6	1.20379
40.7	1.20393
40.8	1.20402
40.9	1.20407
41	1.20408
41.1	1.20405
41.2	1.20398
41.3	1.20387
41.4	1.20373
41.5	1.20354
41.6	1.20332
41.7	1.20307
41.8	1.20279
41.9	1.20248
42	1.20215
42.1	1.2018
42.2	1.20144
42.3	1.20106
42.4	1.20068
42.5	1.20029
42.6	1.19991
42.7	1.19953
42.8	1.19917
42.9	1.19882
43	1.19849
43.1	1.19818
43.2	1.19791
43.3	1.19767
43.4	1.19747
43.5	1.19732
43.6	1.19721
43.7	1.19715
43.8	1.19714
43.9	1.19719
44	1.1973
44.1	1.19746
44.2	1.19769
44.3	1.19798
44.4	1.19833
44.5	1.19875
44.6	1.19922
44.7	1.19976
44.8	1.20036
44.9	1.20101
45	1.20172
45.1	1.20247
45.2	1.20328
45.3	1.20413
45.4	1.20502
45.5	1.20594
45.6	1.2069
45.7	1.20788
45.8	1.20889
45.9	1.20991
46	1.21093
46.1	1.21197
46.2	1.213
46.3	1.21403
46.4	1.21505
46.5	1.21605
46.6	1.21703
46.7	1.21799
46.8	1.21891
46.9	1.21981
47	1.22067
47.1	1.22149
47.2	1.22227
47.3	1.223
47.4	1.22369
47.5	1.22434
47.6	1.22494
47.7	1.22549
47.8	1.22599
47.9	1.22645
48	1.22687
48.1	1.22724
48.2	1.22757
48.3	1.22786
48.4	1.22812
48.5	1.22834
48.6	1.22853
48.7	1.2287
48.8	1.22884
48.9	1.22895
49	1.22905
49.1	1.22914
49.2	1.22921
49.3	1.22927
49.4	1.22933
49.5	1.22938
49.6	1.22943
49.7	1.22948
49.8	1.22954
49.9	1.22959
50	1.22965
50.1	1.22972
50.2	1.22979
50.3	1.22986
50.4	1.22994
50.5	1.23002
50.6	1.23011
50.7	1.23019
50.8	1.23028
50.9	1.23036
51	1.23044
51.1	1.23051
51.2	1.23057
51.3	1.23062
51.4	1.23065
51.5	1.23066
51.6	1.23066
51.7	1.23062
51.8	1.23057
51.9	1.23048
52	1.23036
52.1	1.2302
52.2	1.23002
52.3	1.22979
52.4	1.22952
52.5	1.22922
52.6	1.22888
52.7	1.22849
52.8	1.22807
52.9	1.22761
53	1.22711
53.1	1.22658
53.2	1.22601
53.3	1.22541
53.4	1.22479
53.5	1.22414
53.6	1.22347
53.7	1.22278
53.8	1.22208
53.9	1.22137
54	1.22065
54.1	1.21994
54.2	1.21923
54.3	1.21854
54.4	1.21786
54.5	1.2172
54.6	1.21656
54.7	1.21596
54.8	1.21539
54.9	1.21486
55	1.21437
55.1	1.21393
55.2	1.21354
55.3	1.2132
55.4	1.21292
55.5	1.21269
55.6	1.21253
55.7	1.21243
55.8	1.21239
55.9	1.21241
56	1.21249
56.1	1.21264
56.2	1.21285
56.3	1.21312
56.4	1.21345
56.5	1.21383
56.6	1.21427
56.7	1.21476
56.8	1.2153
56.9	1.21589
57	1.21651
57.1	1.21718
57.2	1.21787
57.3	1.2186
57.4	1.21935
57.5	1.22012
57.6	1.22091
57.7	1.2217
57.8	1.22251
57.9	1.22331
58	1.22411
58.1	1.22491
58.2	1.2257
58.3	1.22647
58.4	1.22722
58.5	1.22795
58.6	1.22866
58.7	1.22934
58.8	1.22999
58.9	1.23061
59	1.2312
59.1	1.23176
59.2	1.23227
59.3	1.23276
59.4	1.2332
59.5	1.23362
59.6	1.23399
59.7	1.23433
59.8	1.23464
59.9	1.23491
60	1.23516
60.1	1.23537
60.2	1.23556
60.3	1.23572
60.4	1.23586
60.5	1.23597
60.6	1.23607
60.7	1.23615
60.8	1.23621
60.9	1.23627
61	1.23631
61.1	1.23635
61.2	1.23638
61.3	1.2364
61.4	1.23643
61.5	1.23645
61.6	1.23648
61.7	1.2365
61.8	1.23654
61.9	1.23657
62	1.23661
62.1	1.23666
62.2	1.23672
62.3	1.23678
62.4	1.23685
62.5	1.23693
62.6	1.23701
62.7	1.2371
62.8	1.2372
62.9	1.23731
63	1.23742
63.1	1.23753
63.2	1.23765
63.3	1.23778
63.4	1.2379
63.5	1.23803
63.6	1.23816
63.7	1.23829
63.8	1.23843
63.9	1.23856
64	1.23868
64.1	1.23881
64.2	1.23894
64.3	1.23906
64.4	1.23918
64.5	1.23929
64.6	1.2394
64.7	1.23951
64.8	1.23962
64.9	1.23972
65	1.23981
65.1	1.23991
65.2	1.24
65.3	1.24009
65.4	1.24017
65.5	1.24025
65.6	1.24033
65.7	1.24041
65.8	1.24049
65.9	1.24057
66	1.24065
66.1	1.24073
66.2	1.24081
66.3	1.24088
66.4	1.24096
66.5	1.24104
66.6	1.24113
66.7	1.24121
