t	x
31.8	1.04991
31.9	1.04827
32	1.04158
32.1	1.03681
32.2	1.03198
32.3	1.02893
32.4	1.03105
32.5	1.02447
32.6	1.02569
32.7	1.02959
32.8	1.03576
32.9	1.03432
33	1.0322
33.1	1.02841
33.2	1.03778
33.3	1.03897
33.4	1.03547
33.5	1.04315
33.6	1.04719
33.7	1.04805
33.8	1.06008
33.9	1.06254
34	1.06582
34.1	1.06215
34.2	1.05127
34.3	1.05621
34.4	1.05191
34.5	1.04374
34.6	1.04489
34.7	1.04826
34.8	1.05303
34.9	1.05256
35	1.05217
35.1	1.05823
35.2	1.05907
35.3	1.05114
35.4	1.04356
35.5	1.04624
35.6	1.04673
35.7	1.04053
35.8	1.04555
35.9	1.04817
36	1.05155
36.1	1.06087
36.2	1.05686
36.3	1.05977
36.4	1.06075
36.5	1.05493
36.6	1.05636
36.7	1.05955
36.8	1.0516
36.9	1.05132
37	1.0504
37.1	1.05675
37.2	1.06802
37.3	1.06378
37.4	1.05698
37.5	1.0582
37.6	1.06376
37.7	1.05696
37.8	1.048
37.9	1.04139
38	1.04254
38.1	1.05179
38.2	1.05563
38.3	1.05032
38.4	1.04946
38.5	1.04534
38.6	1.05298
38.7	1.04652
38.8	1.05042
38.9	1.05283
39	1.05602
39.1	1.06354
39.2	1.07358
39.3	1.07339
39.4	1.07996
39.5	1.07403
39.6	1.0644
39.7	1.0662
39.8	1.06298
39.9	1.057
40	1.05214
40.1	1.04555
40.2	1.03515
40.3	1.0427
40.4	1.04537
40.5	1.04551
40.6	1.05039
40.7	1.04945
40.8	1.04727
40.9	1.05379
41	1.05145
41.1	1.04945
41.2	1.04575
41.3	1.04921
41.4	1.05059
41.5	1.07151
41.6	1.0756
41.7	1.07294
41.8	1.0712
41.9	1.07627
42	1.07923
42.1	1.07809
42.2	1.05607
42.3	1.05744
42.4	1.06361
42.5	1.05971
42.6	1.06248
42.7	1.0483
42.8	1.05602
42.9	1.06882
43	1.06712
43.1	1.06578
43.2	1.0768
43.3	1.07091
43.4	1.07391
43.5	1.06291
43.6	1.05998
43.7	1.06207
43.8	1.06301
43.9	1.05701
44	1.05542
44.1	1.0639
44.2	1.0666
44.3	1.06873
44.4	1.05698
44.5	1.04788
44.6	1.04058
44.7	1.04907
44.8	1.0462
44.9	1.04723
45	1.04632
45.1	1.05355
45.2	1.06033
45.3	1.0623
45.4	1.059
45.5	1.06818
45.6	1.0715
45.7	1.07201
45.8	1.07233
45.9	1.06745
46	1.07783
46.1	1.07111
46.2	1.0606
46.3	1.06118
46.4	1.06122
46.5	1.06187
46.6	1.06858
46.7	1.06248
46.8	1.07385
46.9	1.07185
47	1.06126
47.1	1.05391
47.2	1.05019
47.3	1.04439
47.4	1.0467
47.5	1.04254
47.6	1.05187
47.7	1.04776
47.8	1.05078
47.9	1.05313
48	1.0462
48.1	1.03543
48.2	1.03471
48.3	1.02469
