t	x
46.7	1.21293
46.8	1.21062
46.9	1.21335
47	1.21207
47.1	1.21338
47.2	1.21246
47.3	1.21867
47.4	1.22014
47.5	1.21614
47.6	1.21444
47.7	1.2083
47.8	1.2099
47.9	1.2098
48	1.20578
48.1	1.20523
48.2	1.20759
48.3	1.20658
48.4	1.21326
48.5	1.20754
48.6	1.20499
48.7	1.20394
48.8	1.20529
48.9	1.2079
49	1.21168
49.1	1.21309
49.2	1.221
49.3	1.22166
49.4	1.21844
49.5	1.2104
49.6	1.20891
49.7	1.20695
49.8	1.20001
49.9	1.19772
50	1.19961
50.1	1.20205
50.2	1.2054
50.3	1.20415
50.4	1.20227
50.5	1.20562
50.6	1.2117
50.7	1.20809
50.8	1.20586
50.9	1.20839
51	1.21564
51.1	1.21427
51.2	1.21626
51.3	1.20897
51.4	1.21042
51.5	1.20879
51.6	1.21349
51.7	1.20348
51.8	1.20218
51.9	1.20494
52	1.20898
52.1	1.20947
52.2	1.20928
52.3	1.2046
52.4	1.21128
52.5	1.21126
52.6	1.20949
52.7	1.20283
52.8	1.20272
52.9	1.20468
53	1.20588
53.1	1.20455
53.2	1.20805
53.3	1.20799
53.4	1.21068
53.5	1.20552
53.6	1.20728
53.7	1.20244
53.8	1.20136
53.9	1.19567
54	1.19637
54.1	1.1983
54.2	1.20051
54.3	1.20029
54.4	1.20014
54.5	1.20678
54.6	1.21457
54.7	1.21154
54.8	1.21144
54.9	1.21457
55	1.21877
55.1	1.21783
55.2	1.21487
55.3	1.22205
55.4	1.21799
55.5	1.22393
55.6	1.22449
55.7	1.22314
55.8	1.22905
55.9	1.22267
56	1.21827
56.1	1.22295
56.2	1.21374
56.3	1.21012
56.4	1.20934
56.5	1.20557
56.6	1.2072
56.7	1.19799
56.8	1.19667
56.9	1.19844
57	1.20031
57.1	1.20464
57.2	1.21123
57.3	1.20844
57.4	1.21201
57.5	1.21244
57.6	1.21521
57.7	1.21643
57.8	1.21391
57.9	1.21341
58	1.2221
58.1	1.224
58.2	1.22338
58.3	1.22412
58.4	1.22453
58.5	1.22814
58.6	1.23167
58.7	1.23097
58.8	1.2251
58.9	1.23068
59	1.23154
59.1	1.23145
59.2	1.22639
59.3	1.22559
59.4	1.22943
59.5	1.23545
59.6	1.23723
59.7	1.23753
59.8	1.23837
59.9	1.23589
60	1.2322
60.1	1.23226
60.2	1.22648
60.3	1.22451
60.4	1.2207
60.5	1.22876
60.6	1.23266
60.7	1.23208
60.8	1.23033
60.9	1.23476
61	1.23909
61.1	1.24753
61.2	1.23705
61.3	1.23534
61.4	1.23483
61.5	1.23251
61.6	1.23441
61.7	1.23223
61.8	1.22634
61.9	1.23564
62	1.23921
62.1	1.23855
62.2	1.24054
62.3	1.24277
62.4	1.24705
62.5	1.2554
62.6	1.24957
62.7	1.25099
62.8	1.25256
62.9	1.25056
63	1.25058
63.1	1.24512
63.2	1.23948
63.3	1.2425
63.4	1.23425
63.5	1.234
63.6	1.23068
63.7	1.22691
63.8	1.23073
63.9	1.22695
64	1.22058
64.1	1.22369
64.2	1.21611
64.3	1.21646
64.4	1.22039
64.5	1.21921
64.6	1.21869
64.7	1.22488
64.8	1.22744
64.9	1.23075
65	1.23521
65.1	1.23519
65.2	1.2317
65.3	1.23745
65.4	1.24052
65.5	1.23954
65.6	1.24714
65.7	1.24322
65.8	1.24915
65.9	1.24934
66	1.2403
66.1	1.22926
66.2	1.23753
66.3	1.23126
66.4	1.23271
66.5	1.22317
66.6	1.22424
66.7	1.22998
66.8	1.23635
66.9	1.23062
67	1.23091
67.1	1.22919
67.2	1.23161
67.3	1.22354
67.4	1.22038
67.5	1.21998
67.6	1.21795
67.7	1.21705
67.8	1.22028
67.9	1.22235
68	1.2303
68.1	1.22755
68.2	1.22747
68.3	1.22684
68.4	1.23681
68.5	1.23393
68.6	1.2309
68.7	1.22516
68.8	1.23565
68.9	1.23596
69	1.22958
69.1	1.21554
69.2	1.21556
69.3	1.21961
69.4	1.22078
69.5	1.21819
69.6	1.22663
69.7	1.23204
69.8	1.24081
69.9	1.24368
70	1.23665
70.1	1.23678
70.2	1.23603
70.3	1.22336
70.4	1.22424
70.5	1.22405
70.6	1.22423
70.7	1.22438
70.8	1.22281
70.9	1.22046
71	1.22405
71.1	1.22585
71.2	1.2245
71.3	1.22509
71.4	1.22572
71.5	1.22791
71.6	1.22873
71.7	1.23288
71.8	1.23334
71.9	1.23919
72	1.23834
72.1	1.23792
72.2	1.23779
72.3	1.23873
72.4	1.23776
72.5	1.23604
72.6	1.23802
72.7	1.23563
72.8	1.24176
72.9	1.24497
73	1.2451
73.1	1.24281
73.2	1.2412
73.3	1.23014
73.4	1.23259
73.5	1.23095
73.6	1.23903
73.7	1.23747
73.8	1.23783
73.9	1.23738
74	1.24472
74.1	1.24753
74.2	1.24335
74.3	1.23529
74.4	1.23526
74.5	1.2325
74.6	1.23963
74.7	1.23038
74.8	1.2231
74.9	1.22273
75	1.22275
75.1	1.22452
75.2	1.22725
75.3	1.22744
75.4	1.2338
75.5	1.23203
75.6	1.23855
75.7	1.23443
75.8	1.23574
75.9	1.23638
76	1.22864
76.1	1.22889
76.2	1.23342
76.3	1.22868
76.4	1.23134
76.5	1.23106
76.6	1.23497
76.7	1.23677
76.8	1.235
76.9	1.24247
77	1.23803
77.1	1.23541
77.2	1.23561
77.3	1.23164
77.4	1.2322
77.5	1.23927
77.6	1.23332
77.7	1.23865
77.8	1.24901
77.9	1.24722
78	1.24278
78.1	1.24795
78.2	1.2378
78.3	1.24124
78.4	1.23332
78.5	1.23146
78.6	1.2278
78.7	1.22809
78.8	1.23221
78.9	1.23569
79	1.23438
79.1	1.24198
79.2	1.23653
79.3	1.24015
79.4	1.24832
79.5	1.24273
79.6	1.2418
79.7	1.24255
79.8	1.23861
79.9	1.23942
80	1.2401
80.1	1.23442
80.2	1.23084
80.3	1.2357
80.4	1.23758
80.5	1.24504
80.6	1.24564
80.7	1.24868
80.8	1.25266
80.9	1.2418
