t	x
65.2	1.08207
65.4	1.08209
65.6	1.0821
65.8	1.08212
66	1.08215
66.2	1.08218
66.4	1.08222
66.6	1.08226
66.8	1.08232
67	1.08238
67.2	1.08245
67.4	1.08253
67.6	1.08261
67.8	1.08271
68	1.08282
68.2	1.08293
68.4	1.08305
68.6	1.08319
68.8	1.08333
69	1.08348
69.2	1.08364
69.4	1.08381
69.6	1.08398
69.8	1.08417
70	1.08436
70.2	1.08456
70.4	1.08476
70.6	1.08497
70.8	1.08519
71	1.08541
71.2	1.08564
71.4	1.08587
71.6	1.0861
71.8	1.08634
72	1.08657
72.2	1.08681
72.4	1.08706
72.6	1.0873
72.8	1.08754
73	1.08778
73.2	1.08802
73.4	1.08825
73.6	1.08849
73.8	1.08872
74	1.08894
74.2	1.08916
74.4	1.08938
74.6	1.08959
74.8	1.0898
75	1.09
75.2	1.09019
75.4	1.09037
75.6	1.09055
75.8	1.09072
76	1.09088
76.2	1.09103
76.4	1.09117
76.6	1.09131
76.8	1.09143
77	1.09155
77.2	1.09165
77.4	1.09175
77.6	1.09183
77.8	1.09191
78	1.09197
78.2	1.09203
78.4	1.09207
78.6	1.0921
78.8	1.09213
79	1.09214
79.2	1.09215
79.4	1.09214
79.6	1.09212
79.8	1.0921
80	1.09206
80.2	1.09202
80.4	1.09197
80.6	1.09191
80.8	1.09184
81	1.09176
81.2	1.09167
81.4	1.09158
81.6	1.09148
81.8	1.09137
82	1.09126
82.2	1.09114
82.4	1.09102
82.6	1.09088
82.8	1.09075
83	1.09061
83.2	1.09046
83.4	1.09032
83.6	1.09016
83.8	1.09001
84	1.08985
84.2	1.08969
84.4	1.08953
84.6	1.08937
84.8	1.08921
85	1.08905
85.2	1.08888
85.4	1.08872
85.6	1.08856
85.8	1.0884
86	1.08824
86.2	1.08809
86.4	1.08793
86.6	1.08778
86.8	1.08764
87	1.08749
87.2	1.08735
87.4	1.08722
87.6	1.08709
87.8	1.08696
88	1.08684
88.2	1.08673
88.4	1.08662
88.6	1.08652
88.8	1.08642
89	1.08633
89.2	1.08625
89.4	1.08618
89.6	1.08611
89.8	1.08605
90	1.08599
90.2	1.08594
90.4	1.0859
90.6	1.08587
90.8	1.08585
91	1.08583
91.2	1.08582
91.4	1.08582
91.6	1.08582
91.8	1.08583
92	1.08585
92.2	1.08588
92.4	1.08591
92.6	1.08595
92.8	1.08599
93	1.08604
93.2	1.0861
93.4	1.08616
93.6	1.08623
93.8	1.08631
94	1.08639
94.2	1.08647
94.4	1.08656
94.6	1.08665
94.8	1.08675
95	1.08685
95.2	1.08695
95.4	1.08706
95.6	1.08717
95.8	1.08728
96	1.08739
96.2	1.08751
96.4	1.08762
96.6	1.08774
96.8	1.08786
97	1.08798
97.2	1.08809
97.4	1.08821
97.6	1.08833
97.8	1.08845
98	1.08856
98.2	1.08868
98.4	1.08879
98.6	1.0889
98.8	1.08901
99	1.08912
99.2	1.08922
99.4	1.08933
99.6	1.08942
99.8	1.08952
