t	x
131.4	1.15099
131.6	1.15383
131.8	1.14648
132	1.15656
132.2	1.15246
132.4	1.1535
132.6	1.15199
132.8	1.15389
133	1.14326
133.2	1.14421
133.4	1.14479
133.6	1.13489
133.8	1.1341
134	1.14978
134.2	1.154
134.4	1.15775
134.6	1.15333
134.8	1.1523
135	1.14034
135.2	1.13751
135.4	1.12914
135.6	1.14152
135.8	1.14482
136	1.14067
136.2	1.14307
136.4	1.15138
136.6	1.15374
136.8	1.14599
137	1.15486
137.2	1.15614
137.4	1.15966
137.6	1.15978
137.8	1.17443
138	1.15588
138.2	1.16235
138.4	1.1603
138.6	1.15694
138.8	1.15567
139	1.17237
139.2	1.17572
139.4	1.17104
139.6	1.16768
139.8	1.16445
140	1.16871
140.2	1.1577
140.4	1.15131
140.6	1.16129
140.8	1.1638
141	1.15897
141.2	1.1591
141.4	1.15922
141.6	1.16132
141.8	1.16413
142	1.17476
142.2	1.17065
142.4	1.18145
142.6	1.18885
142.8	1.18171
143	1.1654
143.2	1.17098
143.4	1.15899
143.6	1.14804
143.8	1.14316
144	1.14982
144.2	1.14424
144.4	1.15579
144.6	1.14825
144.8	1.14277
145	1.13846
145.2	1.13936
145.4	1.12909
145.6	1.13635
145.8	1.13095
146	1.13233
146.2	1.13503
146.4	1.13664
146.6	1.12505
146.8	1.14332
147	1.14982
147.2	1.15654
147.4	1.15719
147.6	1.1602
147.8	1.16148
148	1.14879
148.2	1.1531
148.4	1.15864
148.6	1.16382
148.8	1.1655
149	1.18004
149.2	1.16567
149.4	1.16009
149.6	1.1579
149.8	1.15329
150	1.14641
150.2	1.1427
150.4	1.14356
150.6	1.14121
150.8	1.15214
151	1.15896
151.2	1.16131
151.4	1.16209
151.6	1.15792
151.8	1.14297
152	1.12624
152.2	1.13723
152.4	1.13502
152.6	1.14673
152.8	1.1576
153	1.17013
153.2	1.14711
153.4	1.14702
153.6	1.14459
153.8	1.12091
154	1.11837
154.2	1.12867
154.4	1.12033
154.6	1.12055
154.8	1.13899
155	1.13241
155.2	1.12844
155.4	1.12855
155.6	1.12919
155.8	1.11682
156	1.11664
156.2	1.12847
156.4	1.13874
156.6	1.1248
156.8	1.12928
157	1.13271
157.2	1.13361
157.4	1.13154
157.6	1.14942
157.8	1.15012
158	1.16022
158.2	1.15368
158.4	1.15012
158.6	1.14227
158.8	1.14214
159	1.13612
159.2	1.12791
159.4	1.12806
159.6	1.12955
159.8	1.11857
160	1.11046
160.2	1.12256
160.4	1.12963
160.6	1.1266
160.8	1.12196
161	1.12063
161.2	1.12605
161.4	1.12453
161.6	1.12897
161.8	1.14865
162	1.17054
162.2	1.17217
162.4	1.16904
162.6	1.16945
162.8	1.15741
163	1.14315
163.2	1.13014
163.4	1.1272
163.6	1.13031
163.8	1.14334
164	1.14772
164.2	1.14432
164.4	1.14639
164.6	1.10665
