t	x
69.8	1.1442
70	1.1146
70.2	1.1474
70.4	1.1608
70.6	1.1204
70.8	1.1258
71	1.1324
71.2	1.1288
71.4	1.1312
71.6	1.1262
71.8	1.1352
72	1.1564
72.2	1.1374
72.4	1.1198
72.6	1.1348
72.8	1.0998
73	1.0766
73.2	1.1118
73.4	1.1232
73.6	1.1078
73.8	1.1172
74	1.1284
74.2	1.0836
74.4	1.081
74.6	1.1294
74.8	1.1438
75	1.1198
75.2	1.131
75.4	1.147
75.6	1.113
75.8	1.0968
76	1.0936
76.2	1.1032
76.4	1.1482
76.6	1.1204
76.8	1.1152
77	1.1158
77.2	1.1062
77.4	1.0872
77.6	1.1216
77.8	1.124
78	1.1214
78.2	1.1056
78.4	1.1184
78.6	1.121
78.8	1.111
79	1.1356
79.2	1.1818
79.4	1.1704
79.6	1.166
79.8	1.161
80	1.1644
80.2	1.174
80.4	1.1338
80.6	1.0956
80.8	1.0868
81	1.1208
81.2	1.1114
81.4	1.0944
81.6	1.1284
81.8	1.1844
82	1.1212
82.2	1.0954
82.4	1.1374
82.6	1.128
82.8	1.0978
83	1.108
83.2	1.1252
83.4	1.118
83.6	1.1116
83.8	1.1174
84	1.152
84.2	1.1434
84.4	1.1378
84.6	1.141
84.8	1.1292
85	1.1322
85.2	1.1126
85.4	1.109
85.6	1.1086
85.8	1.1136
86	1.1234
86.2	1.1408
86.4	1.1316
86.6	1.1334
86.8	1.187
87	1.1482
87.2	1.1352
87.4	1.136
87.6	1.1476
87.8	1.0984
88	1.085
88.2	1.1344
88.4	1.1438
88.6	1.1348
88.8	1.1374
89	1.1298
89.2	1.1006
89.4	1.1764
89.6	1.165
89.8	1.121
90	1.1418
90.2	1.1228
90.4	1.0628
90.6	1.1034
90.8	1.1516
91	1.1782
91.2	1.1874
91.4	1.1504
91.6	1.1124
91.8	1.1036
92	1.1348
92.2	1.153
92.4	1.1492
92.6	1.1614
92.8	1.1574
93	1.1268
93.2	1.0846
93.4	1.1198
93.6	1.1432
93.8	1.1092
94	1.0644
94.2	1.0902
94.4	1.0998
94.6	1.082
94.8	1.1078
95	1.1374
95.2	1.1078
95.4	1.1096
95.6	1.1318
95.8	1.1376
96	1.1318
96.2	1.1406
96.4	1.0916
96.6	1.0646
96.8	1.0986
97	1.0924
97.2	1.087
97.4	1.0966
97.6	1.1114
97.8	1.0998
98	1.1088
98.2	1.145
98.4	1.1764
98.6	1.122
98.8	1.1362
99	1.1384
99.2	1.098
99.4	1.1004
99.6	1.1532
99.8	1.1234
100	1.1192
