t	x
46.6	1.10418
46.8	1.1042
47	1.10424
47.2	1.1043
47.4	1.10437
47.6	1.10447
47.8	1.10457
48	1.1047
48.2	1.10484
48.4	1.105
48.6	1.10517
48.8	1.10536
49	1.10556
49.2	1.10578
49.4	1.10601
49.6	1.10626
49.8	1.10651
50	1.10678
50.2	1.10707
50.4	1.10736
50.6	1.10766
50.8	1.10797
51	1.10829
51.2	1.10862
51.4	1.10895
51.6	1.10929
51.8	1.10964
52	1.10999
52.2	1.11034
52.4	1.1107
52.6	1.11106
52.8	1.11142
53	1.11178
53.2	1.11213
53.4	1.11249
53.6	1.11285
53.8	1.1132
54	1.11355
54.2	1.1139
54.4	1.11424
54.6	1.11458
54.8	1.11491
55	1.11523
55.2	1.11555
55.4	1.11586
55.6	1.11616
55.8	1.11645
56	1.11674
56.2	1.11701
56.4	1.11728
56.6	1.11754
56.8	1.11778
57	1.11802
57.2	1.11825
57.4	1.11846
57.6	1.11867
57.8	1.11886
58	1.11905
58.2	1.11922
58.4	1.11938
58.6	1.11954
58.8	1.11968
59	1.11982
59.2	1.11994
59.4	1.12005
59.6	1.12016
59.8	1.12025
60	1.12034
60.2	1.12042
60.4	1.12049
60.6	1.12055
60.8	1.12061
61	1.12066
61.2	1.1207
61.4	1.12074
61.6	1.12077
61.8	1.12079
62	1.12081
62.2	1.12083
62.4	1.12084
62.6	1.12085
62.8	1.12086
63	1.12086
63.2	1.12086
63.4	1.12086
63.6	1.12086
63.8	1.12085
64	1.12085
64.2	1.12085
64.4	1.12084
64.6	1.12084
64.8	1.12084
65	1.12084
65.2	1.12084
65.4	1.12084
65.6	1.12085
65.8	1.12086
66	1.12087
66.2	1.12088
66.4	1.1209
66.6	1.12092
66.8	1.12094
67	1.12097
67.2	1.121
67.4	1.12104
67.6	1.12108
67.8	1.12112
68	1.12116
68.2	1.12122
68.4	1.12127
68.6	1.12133
68.8	1.12139
69	1.12146
69.2	1.12153
69.4	1.1216
69.6	1.12168
69.8	1.12176
70	1.12184
70.2	1.12193
70.4	1.12202
70.6	1.12211
70.8	1.1222
71	1.1223
71.2	1.1224
71.4	1.1225
71.6	1.1226
71.8	1.12271
72	1.12281
72.2	1.12292
72.4	1.12302
72.6	1.12313
72.8	1.12324
73	1.12334
73.2	1.12345
73.4	1.12356
73.6	1.12366
73.8	1.12376
74	1.12386
74.2	1.12396
74.4	1.12406
74.6	1.12416
74.8	1.12425
75	1.12434
75.2	1.12443
75.4	1.12451
75.6	1.12459
75.8	1.12467
76	1.12474
76.2	1.12481
76.4	1.12488
76.6	1.12494
76.8	1.125
77	1.12505
77.2	1.1251
77.4	1.12515
77.6	1.12519
77.8	1.12523
78	1.12526
78.2	1.12528
78.4	1.12531
78.6	1.12532
78.8	1.12534
79	1.12534
79.2	1.12535
79.4	1.12535
79.6	1.12534
79.8	1.12533
80	1.12532
80.2	1.1253
80.4	1.12528
80.6	1.12525
80.8	1.12522
81	1.12519
81.2	1.12515
81.4	1.12511
81.6	1.12507
81.8	1.12502
82	1.12497
82.2	1.12492
82.4	1.12487
82.6	1.12481
82.8	1.12475
83	1.12469
83.2	1.12463
83.4	1.12456
83.6	1.1245
83.8	1.12443
84	1.12436
84.2	1.12429
84.4	1.12422
84.6	1.12415
84.8	1.12408
85	1.12402
85.2	1.12395
85.4	1.12388
85.6	1.12381
85.8	1.12374
86	1.12367
86.2	1.12361
86.4	1.12354
86.6	1.12348
86.8	1.12341
87	1.12335
87.2	1.12329
87.4	1.12324
87.6	1.12318
87.8	1.12313
88	1.12307
88.2	1.12303
88.4	1.12298
88.6	1.12293
88.8	1.12289
89	1.12285
89.2	1.12281
89.4	1.12278
89.6	1.12275
89.8	1.12271
90	1.12269
90.2	1.12266
90.4	1.12264
90.6	1.12262
90.8	1.1226
91	1.12259
91.2	1.12257
91.4	1.12256
91.6	1.12255
91.8	1.12255
92	1.12254
92.2	1.12254
92.4	1.12254
92.6	1.12255
92.8	1.12255
93	1.12256
93.2	1.12256
93.4	1.12257
93.6	1.12259
93.8	1.1226
94	1.12261
94.2	1.12263
94.4	1.12264
94.6	1.12266
94.8	1.12268
95	1.1227
95.2	1.12272
95.4	1.12274
95.6	1.12276
95.8	1.12278
96	1.1228
96.2	1.12282
96.4	1.12285
96.6	1.12287
96.8	1.12289
97	1.12291
97.2	1.12293
97.4	1.12295
97.6	1.12297
97.8	1.12299
98	1.12301
98.2	1.12303
98.4	1.12305
98.6	1.12307
98.8	1.12308
99	1.1231
99.2	1.12311
99.4	1.12312
99.6	1.12314
99.8	1.12315
100	1.12316
