t	x
25.6	1.03766
25.8	1.03756
26	1.03754
26.2	1.03761
26.4	1.03775
26.6	1.03796
26.8	1.03825
27	1.03862
27.2	1.03905
27.4	1.03955
27.6	1.04012
27.8	1.04075
28	1.04144
28.2	1.04219
28.4	1.043
28.6	1.04385
28.8	1.04475
29	1.0457
29.2	1.04668
29.4	1.04771
29.6	1.04876
29.8	1.04985
30	1.05096
30.2	1.05209
30.4	1.05324
30.6	1.0544
30.8	1.05558
31	1.05677
31.2	1.05795
31.4	1.05914
31.6	1.06033
31.8	1.06151
32	1.06268
32.2	1.06384
32.4	1.06499
32.6	1.06611
32.8	1.06722
33	1.06831
33.2	1.06937
33.4	1.07041
33.6	1.07142
33.8	1.0724
34	1.07335
34.2	1.07426
34.4	1.07514
34.6	1.07599
34.8	1.0768
35	1.07758
35.2	1.07832
35.4	1.07902
35.6	1.07969
35.8	1.08032
36	1.08091
36.2	1.08147
36.4	1.08199
36.6	1.08247
36.8	1.08292
37	1.08333
37.2	1.08371
37.4	1.08405
37.6	1.08436
37.8	1.08465
38	1.0849
38.2	1.08512
38.4	1.08531
38.6	1.08548
38.8	1.08562
39	1.08573
39.2	1.08583
39.4	1.0859
39.6	1.08595
39.8	1.08598
40	1.08599
40.2	1.08599
40.4	1.08597
40.6	1.08593
40.8	1.08588
41	1.08582
41.2	1.08575
41.4	1.08567
41.6	1.08558
41.8	1.08548
42	1.08538
42.2	1.08527
42.4	1.08516
42.6	1.08504
42.8	1.08492
43	1.0848
43.2	1.08468
43.4	1.08455
43.6	1.08443
43.8	1.08431
44	1.08419
44.2	1.08408
44.4	1.08396
44.6	1.08386
44.8	1.08375
45	1.08366
45.2	1.08357
45.4	1.08348
45.6	1.08341
45.8	1.08334
46	1.08328
46.2	1.08322
46.4	1.08318
46.6	1.08314
46.8	1.08312
47	1.08311
47.2	1.0831
47.4	1.08311
47.6	1.08312
47.8	1.08315
48	1.08319
48.2	1.08324
48.4	1.08331
48.6	1.08338
48.8	1.08347
49	1.08357
49.2	1.08368
49.4	1.0838
49.6	1.08393
49.8	1.08408
50	1.08424
50.2	1.0844
50.4	1.08458
50.6	1.08477
50.8	1.08497
51	1.08518
51.2	1.0854
51.4	1.08563
51.6	1.08587
51.8	1.08612
52	1.08638
52.2	1.08664
52.4	1.08691
52.6	1.08719
52.8	1.08747
53	1.08776
53.2	1.08805
53.4	1.08835
53.6	1.08864
53.8	1.08895
54	1.08925
54.2	1.08955
54.4	1.08985
54.6	1.09016
54.8	1.09046
55	1.09076
55.2	1.09105
55.4	1.09135
55.6	1.09164
55.8	1.09192
56	1.0922
56.2	1.09247
56.4	1.09273
56.6	1.09299
56.8	1.09324
57	1.09348
57.2	1.09371
57.4	1.09393
57.6	1.09414
57.8	1.09434
58	1.09453
58.2	1.0947
58.4	1.09487
58.6	1.09502
58.8	1.09517
59	1.0953
59.2	1.09542
59.4	1.09553
59.6	1.09562
59.8	1.09571
60	1.09578
60.2	1.09585
60.4	1.0959
60.6	1.09594
60.8	1.09597
61	1.09599
61.2	1.096
61.4	1.09601
61.6	1.096
61.8	1.09599
62	1.09597
62.2	1.09594
62.4	1.09591
62.6	1.09588
62.8	1.09583
63	1.09579
63.2	1.09574
63.4	1.09569
63.6	1.09563
63.8	1.09558
64	1.09552
64.2	1.09547
64.4	1.09541
64.6	1.09536
64.8	1.09531
65	1.09526
65.2	1.09522
65.4	1.09517
65.6	1.09514
65.8	1.09511
66	1.09508
66.2	1.09506
66.4	1.09504
66.6	1.09504
66.8	1.09504
67	1.09504
67.2	1.09505
67.4	1.09508
67.6	1.0951
67.8	1.09514
68	1.09518
68.2	1.09523
68.4	1.09529
68.6	1.09536
68.8	1.09543
69	1.09552
69.2	1.09561
69.4	1.0957
69.6	1.0958
69.8	1.09591
70	1.09603
70.2	1.09615
70.4	1.09627
70.6	1.09641
70.8	1.09654
71	1.09668
71.2	1.09682
71.4	1.09697
71.6	1.09712
71.8	1.09727
72	1.09742
72.2	1.09758
72.4	1.09773
72.6	1.09788
72.8	1.09804
73	1.09819
73.2	1.09834
73.4	1.09849
73.6	1.09864
73.8	1.09878
74	1.09893
74.2	1.09906
74.4	1.0992
74.6	1.09933
74.8	1.09945
75	1.09957
75.2	1.09968
75.4	1.09979
75.6	1.0999
75.8	1.09999
76	1.10008
76.2	1.10017
76.4	1.10024
76.6	1.10032
76.8	1.10038
77	1.10044
77.2	1.10049
77.4	1.10053
77.6	1.10057
77.8	1.1006
78	1.10062
78.2	1.10064
78.4	1.10065
78.6	1.10065
78.8	1.10065
79	1.10065
79.2	1.10063
79.4	1.10061
79.6	1.10059
79.8	1.10056
80	1.10053
80.2	1.10049
80.4	1.10045
80.6	1.1004
80.8	1.10035
81	1.1003
81.2	1.10024
81.4	1.10018
81.6	1.10012
81.8	1.10005
82	1.09999
82.2	1.09992
82.4	1.09985
82.6	1.09978
82.8	1.0997
83	1.09963
83.2	1.09956
83.4	1.09948
83.6	1.09941
83.8	1.09933
84	1.09926
84.2	1.09919
84.4	1.09911
84.6	1.09904
84.8	1.09897
85	1.0989
85.2	1.09883
85.4	1.09877
85.6	1.0987
85.8	1.09864
86	1.09857
86.2	1.09851
86.4	1.09845
86.6	1.0984
86.8	1.09834
87	1.09829
87.2	1.09823
87.4	1.09819
87.6	1.09814
87.8	1.09809
88	1.09805
88.2	1.09801
88.4	1.09797
88.6	1.09793
88.8	1.09789
89	1.09786
89.2	1.09783
89.4	1.0978
89.6	1.09777
89.8	1.09774
90	1.09772
90.2	1.0977
90.4	1.09767
90.6	1.09765
90.8	1.09764
91	1.09762
91.2	1.09761
91.4	1.09759
91.6	1.09758
91.8	1.09757
92	1.09756
92.2	1.09756
92.4	1.09755
92.6	1.09755
92.8	1.09754
93	1.09754
93.2	1.09754
93.4	1.09754
93.6	1.09754
93.8	1.09754
94	1.09755
94.2	1.09755
94.4	1.09756
94.6	1.09756
94.8	1.09757
95	1.09758
95.2	1.09759
95.4	1.0976
95.6	1.09761
95.8	1.09762
96	1.09763
96.2	1.09764
96.4	1.09765
96.6	1.09767
96.8	1.09768
97	1.09769
97.2	1.09771
97.4	1.09772
97.6	1.09773
97.8	1.09775
98	1.09776
98.2	1.09778
98.4	1.09779
98.6	1.0978
98.8	1.09782
99	1.09783
99.2	1.09784
99.4	1.09785
99.6	1.09787
99.8	1.09788
100	1.09789
